455,2	1,1357E+01
430,2	1,3184E+01
405,0	1,4843E+01
379,7	1,6615E+01
354,4	1,8482E+01
328,9	2,0153E+01
303,4	2,1723E+01
278,3	2,3264E+01
253,1	2,5604E+01
228,5	2,7822E+01
203,5	3,0984E+01
179,2	3,3675E+01
155,4	3,5909E+01
132,2	3,7825E+01
109,7	3,9722E+01
88,1	4,7165E+01
66,7	5,5030E+01
45,5	6,4462E+01
26,8	7,7124E+01
